LogCatcher;2019-02-01 19:45:06;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:45:06;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 19:45:09;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 2,372 milliseconds ago.  The last packet sent successfully to the server was 2,346 milliseconds ago.;1
LogCatcher;2019-02-01 19:45:09;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 19:45:09;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 19:45:09;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 19:45:09;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 19:45:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:49:39;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:49:39;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 19:49:41;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,578 milliseconds ago.  The last packet sent successfully to the server was 1,566 milliseconds ago.;1
LogCatcher;2019-02-01 19:49:41;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 19:49:41;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 19:49:41;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 19:49:41;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 19:49:42;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:50:07;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:50:07;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 19:50:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 2,110 milliseconds ago.  The last packet sent successfully to the server was 2,095 milliseconds ago.;1
LogCatcher;2019-02-01 19:50:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 19:50:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 19:50:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 19:50:10;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 19:50:11;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:58:35;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:58:35;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 19:58:37;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,947 milliseconds ago.  The last packet sent successfully to the server was 1,926 milliseconds ago.;1
LogCatcher;2019-02-01 19:58:37;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 19:58:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 19:58:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 19:58:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 19:58:38;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:59:59;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 19:59:59;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:00:01;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,986 milliseconds ago.  The last packet sent successfully to the server was 1,967 milliseconds ago.;1
LogCatcher;2019-02-01 20:00:01;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:00:02;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:00:02;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:00:02;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:00:02;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:00:53;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:00:54;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:00:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,771 milliseconds ago.  The last packet sent successfully to the server was 1,753 milliseconds ago.;1
LogCatcher;2019-02-01 20:00:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:00:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:00:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:00:56;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:00:57;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:06:40;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:06:40;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:06:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,979 milliseconds ago.  The last packet sent successfully to the server was 1,964 milliseconds ago.;1
LogCatcher;2019-02-01 20:06:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:06:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:06:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:06:43;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:06:44;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:07:26;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:07:26;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:07:29;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 2,061 milliseconds ago.  The last packet sent successfully to the server was 2,046 milliseconds ago.;1
LogCatcher;2019-02-01 20:07:29;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:07:29;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:07:29;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
LogCatcher;2019-02-01 20:07:29;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;Java Exception;tRunJob_18;java.lang.RuntimeException:Child job running failed;1
LogCatcher;2019-02-01 20:07:30;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_2;Controller completed - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:08:12;TEDSAI_GUI_EDUPHORIA;Eduphoria_Controller;Default;tWarn;tWarn_1;Controller started - calling Eduphoria subjob;0
LogCatcher;2019-02-01 20:08:12;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_2;Started Eduphoria_ConvertEduphoriaToCSV;0
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlConnection_1;com.mysql.jdbc.exceptions.jdbc4.CommunicationsException:Communications link failure

The last packet successfully received from the server was 1,789 milliseconds ago.  The last packet sent successfully to the server was 1,772 milliseconds ago.;1
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_1;Begin CSV build;0
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;Java Exception;tAmazonMysqlInput_1;java.lang.NullPointerException:null;1
LogCatcher;2019-02-01 20:08:15;TEDSAI_GUI_EDUPHORIA;Eduphoria_ConvertEduphoriaToCSV;Default;tWarn;tWarn_4;this is a warning;42
